Date,Weather,Year,Month,Hour,Holiday,Normalized_Temperature,Normalized_Feeling_Temperature,Normalized_Humidity,Windspeed,Count_of_Rented_Bikes
04/12/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,12,4,0,0.41125,0.423544444,0.871123596,0.137670787,8
10/05/14,"Clear, Few clouds, Partly cloudy",2014,5,21,0,0.501666667,0.493688889,0.423370787,0.194,231
01/09/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,9,14,0,0.868333333,0.803455556,0.443370787,0.17431236,514
01/07/13,"Clear, Few clouds, Partly cloudy",2013,7,16,0,0.821666667,0.705888889,0.17,0.0,427
17/06/14,"Clear, Few clouds, Partly cloudy",2014,6,9,0,0.57125,0.531966667,0.685617978,0.17431236,275
26/08/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,8,2,0,0.646666667,0.576911111,0.89,0.235135955,117
15/08/13,"Clear, Few clouds, Partly cloudy",2013,8,10,0,0.683333333,0.648622222,0.696741573,0.284723596,141
10/07/14,"Clear, Few clouds, Partly cloudy",2014,7,4,0,0.68875,0.643622222,0.796741573,0.135423596,4
22/01/14,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2014,1,11,0,0.164583333,0.159833333,0.811235955,0.260441573,134
25/02/14,"Clear, Few clouds, Partly cloudy",2014,2,18,0,0.305,0.258155556,0.287865169,0.589965169,133
07/05/13,"Clear, Few clouds, Partly cloudy",2013,5,15,0,0.607083333,0.630088889,0.388988764,0.264935955,379
11/02/14,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2014,2,3,0,0.24125,0.240633333,0.875617978,0.235135955,9
27/05/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,5,11,0,0.7425,0.685688889,0.554494382,0.33851236,166
13/03/14,"Clear, Few clouds, Partly cloudy",2014,3,21,0,0.59,0.552722222,0.566741573,0.113488764,244
28/01/14,"Clear, Few clouds, Partly cloudy",2014,1,23,0,0.321666667,0.3332,0.316741573,0.202988764,85
17/11/13,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2013,11,11,0,0.325416667,0.314666667,0.667865169,0.329523596,98
25/06/14,"Clear, Few clouds, Partly cloudy",2014,6,1,0,0.7125,0.667611111,0.658988764,0.225023596,31
06/01/14,"Clear, Few clouds, Partly cloudy",2014,1,3,0,0.227916667,0.242955556,0.70011236,0.11461236,5
01/09/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,9,9,0,0.77,0.728766667,0.582247191,0.202988764,238
30/10/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,10,21,0,0.308333333,0.333755556,0.871123596,0.113488764,64
02/07/13,"Clear, Few clouds, Partly cloudy",2013,7,5,0,0.580416667,0.559944444,0.734494382,0.111241573,15
11/07/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,7,9,0,0.70625,0.678922222,0.741123596,0.1343,328
25/06/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,6,12,0,0.771666667,0.694577778,0.451123596,0.309735955,270
19/11/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,11,22,0,0.38375,0.397788889,0.622247191,0.166447191,106
19/10/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,10,19,0,0.605,0.557166667,0.887865169,0.137670787,198
03/12/14,"Clear, Few clouds, Partly cloudy",2014,12,9,0,0.404583333,0.410766667,0.871123596,0.100835955,308
10/02/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,2,12,0,0.310833333,0.315777778,0.428988764,0.142165169,176
24/02/13,"Clear, Few clouds, Partly cloudy",2013,2,0,0,0.23125,0.2676,0.561235955,0.097465169,11
21/08/14,"Clear, Few clouds, Partly cloudy",2014,8,15,0,0.764583333,0.682811111,0.378988764,0.006741573,303
21/01/13,"Clear, Few clouds, Partly cloudy",2013,1,11,0,0.23,0.189577778,0.414494382,0.466070787,59
18/03/13,"Clear, Few clouds, Partly cloudy",2013,3,7,0,0.4125,0.420766667,0.665617978,0.20411236,123
15/06/13,"Clear, Few clouds, Partly cloudy",2013,6,5,0,0.48375,0.484144444,0.678988764,0.290341573,21
27/12/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,12,16,0,0.260833333,0.251288889,0.526741573,0.289217978,174
01/06/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,6,12,0,0.704166667,0.677811111,0.75011236,0.362694382,311
09/06/13,"Clear, Few clouds, Partly cloudy",2013,6,12,0,0.927916667,0.851833333,0.358988764,0.198494382,140
27/10/14,"Clear, Few clouds, Partly cloudy",2014,10,9,0,0.502916667,0.489244444,0.777865169,0.255947191,329
11/10/14,"Clear, Few clouds, Partly cloudy",2014,10,8,0,0.380416667,0.404455556,0.461123596,0.397088764,799
07/09/14,"Clear, Few clouds, Partly cloudy",2014,9,1,0,0.622916667,0.571711111,0.881123596,0.110117978,29
19/11/13,"Clear, Few clouds, Partly cloudy",2013,11,13,0,0.425416667,0.430311111,0.306741573,0.292588764,363
11/10/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,10,18,0,0.6025,0.586355556,0.787865169,0.230641573,539
05/11/13,"Clear, Few clouds, Partly cloudy",2013,11,10,0,0.32125,0.308555556,0.541235955,0.262688764,227
20/02/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,2,0,1,0.24125,0.259266667,0.878988764,0.095217978,42
27/09/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,9,16,0,0.670416667,0.615544444,0.836741573,0.194,259
12/04/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,4,2,0,0.602083333,0.632311111,0.536741573,0.137670787,15
02/08/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,8,17,0,0.905833333,0.801233333,0.276741573,0.135423596,556
04/06/13,"Clear, Few clouds, Partly cloudy",2013,6,12,0,0.704583333,0.636955556,0.33011236,0.166447191,421
12/04/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,4,6,0,0.542916667,0.5252,0.683370787,0.291465169,59
20/12/13,"Clear, Few clouds, Partly cloudy",2013,12,19,0,0.38375,0.397233333,0.665617978,0.006741573,225
28/08/13,"Clear, Few clouds, Partly cloudy",2013,8,11,0,0.70375,0.662055556,0.58,0.390347191,238
24/09/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,9,23,0,0.606666667,0.551055556,0.887865169,0.095217978,150
16/12/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,12,20,0,0.39,0.409455556,0.824494382,0.007865169,122
08/12/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,12,13,0,0.411666667,0.419655556,0.877865169,0.166447191,548
21/09/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,9,10,0,0.606666667,0.5505,0.885617978,0.005617978,133
04/10/13,"Clear, Few clouds, Partly cloudy",2013,10,10,0,0.482083333,0.481366667,0.681235955,0.285847191,126
07/04/14,"Clear, Few clouds, Partly cloudy",2014,4,4,0,0.331666667,0.324866667,0.363370787,0.166447191,8
12/08/13,"Clear, Few clouds, Partly cloudy",2013,8,13,0,0.785,0.683466667,0.301235955,0.095217978,254
25/08/13,"Clear, Few clouds, Partly cloudy",2013,8,1,0,0.682083333,0.649177778,0.696741573,0.39821236,15
07/07/14,"Clear, Few clouds, Partly cloudy",2014,7,15,0,0.966666667,0.850722222,0.262247191,0.005617978,306
26/04/13,"Clear, Few clouds, Partly cloudy",2013,4,0,0,0.622916667,0.6111,0.694494382,0.289217978,28
29/01/13,"Clear, Few clouds, Partly cloudy",2013,1,2,0,0.229166667,0.233411111,0.643370787,0.169817978,15
14/10/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,10,9,0,0.489583333,0.479144444,0.672247191,0.285847191,224
07/05/13,"Clear, Few clouds, Partly cloudy",2013,5,20,0,0.564583333,0.537522222,0.437865169,0.1343,220
06/10/13,"Clear, Few clouds, Partly cloudy",2013,10,19,0,0.529583333,0.516666667,0.59,0.110117978,343
03/04/14,"Clear, Few clouds, Partly cloudy",2014,4,10,0,0.44375,0.4494,0.33,0.003370787,219
16/07/14,"Clear, Few clouds, Partly cloudy",2014,7,23,0,0.750833333,0.720433333,0.741123596,0.095217978,166
07/02/14,"Clear, Few clouds, Partly cloudy",2014,2,20,0,0.362083333,0.355166667,0.511235955,0.141041573,212
08/07/14,"Clear, Few clouds, Partly cloudy",2014,7,11,0,0.93125,0.894455556,0.422247191,0.309735955,389
14/08/14,"Clear, Few clouds, Partly cloudy",2014,8,22,0,0.7275,0.685688889,0.665617978,0.090723596,189
06/12/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,12,2,0,0.465,0.467833333,0.871123596,0.201865169,4
03/08/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,8,8,0,0.743333333,0.682255556,0.511123596,0.169817978,438
16/02/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,2,6,0,0.30875,0.320977778,0.705617978,0.096341573,87
19/04/14,"Clear, Few clouds, Partly cloudy",2014,4,14,0,0.59,0.561055556,0.435617978,0.011235955,238
20/10/14,"Clear, Few clouds, Partly cloudy",2014,10,0,0,0.47125,0.463388889,0.827865169,0.143288764,124
09/10/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,10,21,0,0.480416667,0.481366667,0.777865169,0.14441236,225
21/04/13,"Clear, Few clouds, Partly cloudy",2013,4,12,0,0.470833333,0.468944444,0.384494382,0.168694382,199
21/11/13,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2013,11,3,0,0.45,0.452733333,1.001123596,0.141041573,5
16/04/14,"Clear, Few clouds, Partly cloudy",2014,4,6,1,0.521666667,0.51,0.832247191,0.172065169,133
08/01/13,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2013,1,3,0,0.185416667,0.206444444,0.555617978,0.1642,8
11/11/13,"Clear, Few clouds, Partly cloudy",2013,11,4,1,0.310833333,0.294566667,0.61,0.198494382,9
10/05/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,5,13,0,0.624166667,0.622866667,0.387865169,0.264935955,203
01/08/13,"Clear, Few clouds, Partly cloudy",2013,8,9,0,0.825416667,0.7574,0.415617978,0.01011236,166
18/05/13,"Clear, Few clouds, Partly cloudy",2013,5,23,0,0.5225,0.516666667,0.941123596,0.091847191,59
24/06/13,"Clear, Few clouds, Partly cloudy",2013,6,18,0,0.763333333,0.668922222,0.374494382,0.309735955,453
03/09/13,"Clear, Few clouds, Partly cloudy",2013,9,21,0,0.682916667,0.6464,0.831123596,0.139917978,165
05/01/14,"Clear, Few clouds, Partly cloudy",2014,1,22,0,0.2625,0.264822222,0.608988764,0.175435955,72
02/03/14,"Clear, Few clouds, Partly cloudy",2014,3,8,0,0.281666667,0.311888889,0.755617978,0.095217978,550
25/12/14,"Clear, Few clouds, Partly cloudy",2014,12,13,1,0.404583333,0.425766667,0.502247191,0.336265169,122
31/07/13,"Clear, Few clouds, Partly cloudy",2013,7,11,0,0.86875,0.758511111,0.288988764,0.17431236,276
06/01/13,"Clear, Few clouds, Partly cloudy",2013,1,1,0,0.167083333,0.240633333,0.646741573,0.01011236,5
31/12/13,"Clear, Few clouds, Partly cloudy",2013,12,21,0,0.41125,0.413544444,0.585617978,0.195123596,52
25/07/13,"Clear, Few clouds, Partly cloudy",2013,7,3,0,0.750416667,0.714877778,0.796741573,0.008988764,5
14/04/14,"Clear, Few clouds, Partly cloudy",2014,4,0,0,0.404583333,0.411877778,0.591235955,0.136547191,97
29/07/13,"Clear, Few clouds, Partly cloudy",2013,7,3,0,0.744583333,0.7171,0.792247191,0.001123596,12
17/02/13,"Clear, Few clouds, Partly cloudy",2013,2,21,0,0.523333333,0.506111111,0.554494382,0.389223596,125
06/12/14,"Clear, Few clouds, Partly cloudy",2014,12,14,0,0.302916667,0.321533333,0.426741573,0.092970787,213
22/04/14,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2014,4,12,0,0.382916667,0.395011111,0.87,0.335141573,62
25/03/13,"Clear, Few clouds, Partly cloudy",2013,3,6,0,0.1875,0.191244444,0.746741573,0.230641573,32
04/09/14,"Clear, Few clouds, Partly cloudy",2014,9,19,0,0.762916667,0.731744444,0.71011236,0.2239,553
18/05/14,"Clear, Few clouds, Partly cloudy",2014,5,14,0,0.663333333,0.633977778,0.346741573,0.136547191,351
16/09/14,"Clear, Few clouds, Partly cloudy",2014,9,22,0,0.571666667,0.538633333,0.686741573,0.097465169,128
28/06/14,"Clear, Few clouds, Partly cloudy",2014,6,18,0,0.86875,0.7323,0.252247191,0.227270787,697
08/02/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,2,13,0,0.281666667,0.296788889,0.61,0.11461236,126
12/09/14,"Clear, Few clouds, Partly cloudy",2014,9,6,0,0.501666667,0.492577778,0.73011236,0.097465169,206
19/05/13,"Clear, Few clouds, Partly cloudy",2013,5,0,0,0.52875,0.510555556,0.941123596,0.108994382,30
24/06/13,"Clear, Few clouds, Partly cloudy",2013,6,23,0,0.689166667,0.649733333,0.52011236,0.141041573,172
20/03/13,"Clear, Few clouds, Partly cloudy",2013,3,15,0,0.40875,0.424655556,0.323370787,0.092970787,309
11/07/13,"Clear, Few clouds, Partly cloudy",2013,7,6,0,0.685,0.639733333,0.745617978,0.194,122
09/09/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,9,6,0,0.632083333,0.523533333,1.002247191,0.136547191,58
26/09/14,"Clear, Few clouds, Partly cloudy",2014,9,13,0,0.711666667,0.665944444,0.58,0.228394382,340
27/02/14,"Clear, Few clouds, Partly cloudy",2014,2,4,0,0.220833333,0.230077778,0.804494382,0.135423596,2
24/03/14,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2014,3,22,0,0.441666667,0.455511111,1.002247191,0.262688764,83
10/03/14,"Clear, Few clouds, Partly cloudy",2014,3,4,0,0.243333333,0.214877778,0.417865169,0.361570787,4
28/09/13,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2013,9,9,0,0.621666667,0.561611111,0.95011236,0.2239,156
08/01/14,"Clear, Few clouds, Partly cloudy",2014,1,10,0,0.343333333,0.340522222,0.491123596,0.169817978,209
22/11/13,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2013,11,10,0,0.40875,0.421322222,0.948988764,0.006741573,52
23/09/13,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2013,9,14,0,0.607916667,0.515,1.004494382,0.096341573,25
25/10/13,"Clear, Few clouds, Partly cloudy",2013,10,22,0,0.469583333,0.461722222,0.68011236,0.199617978,170
03/10/13,"Clear, Few clouds, Partly cloudy",2013,10,4,0,0.349583333,0.352388889,0.872247191,0.108994382,8
10/03/14,"Clear, Few clouds, Partly cloudy",2014,3,5,0,0.220833333,0.218211111,0.428988764,0.290341573,10
18/05/14,"Clear, Few clouds, Partly cloudy",2014,5,17,0,0.664583333,0.635088889,0.341123596,0.145535955,812
03/04/14,"Clear, Few clouds, Partly cloudy",2014,4,0,0,0.407083333,0.419655556,0.434494382,0.14441236,34
30/06/14,"Clear, Few clouds, Partly cloudy",2014,6,5,0,0.647083333,0.584688889,0.893370787,0.175435955,11
22/02/14,"Clear, Few clouds, Partly cloudy",2014,2,10,0,0.344583333,0.359055556,0.712247191,0.100835955,139
29/11/14,"Clear, Few clouds, Partly cloudy",2014,11,21,0,0.268333333,0.279366667,0.654494382,0.136547191,209
30/03/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,3,14,0,0.364583333,0.3383,0.464494382,0.301870787,81
23/01/13,"Clear, Few clouds, Partly cloudy",2013,1,18,0,0.127083333,0.1312,0.303370787,0.262688764,50
30/03/13,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2013,3,23,0,0.2425,0.215433333,0.932247191,0.292588764,13
01/11/13,"Clear, Few clouds, Partly cloudy",2013,11,1,0,0.370416667,0.365166667,0.815617978,0.139917978,12
19/09/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,9,4,0,0.507083333,0.497022222,0.775617978,0.170941573,9
06/09/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,9,6,0,0.542083333,0.518533333,0.88,0.337388764,72
17/08/13,"Clear, Few clouds, Partly cloudy",2013,8,13,0,0.80875,0.714877778,0.42011236,0.199617978,176
14/04/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,4,20,0,0.57125,0.536966667,0.461123596,0.137670787,322
04/11/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,11,1,0,0.405833333,0.4241,0.821123596,0.005617978,17
21/09/14,"Clear, Few clouds, Partly cloudy",2014,9,6,0,0.502083333,0.486466667,0.771123596,0.090723596,166
06/11/14,"Clear, Few clouds, Partly cloudy",2014,11,6,0,0.22625,0.2323,0.691123596,0.135423596,149
26/04/13,"Clear, Few clouds, Partly cloudy",2013,4,3,0,0.54875,0.522977778,0.887865169,0.29371236,21
14/06/14,"Clear, Few clouds, Partly cloudy",2014,6,0,0,0.6025,0.626755556,0.537865169,0.2985,49
29/11/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,11,2,0,0.511666667,0.490355556,0.891235955,0.004494382,6
19/07/14,"Clear, Few clouds, Partly cloudy",2014,7,13,0,0.850833333,0.774922222,0.472247191,0.138794382,255
18/11/13,"Clear, Few clouds, Partly cloudy",2013,11,3,0,0.245833333,0.218211111,0.416741573,0.288094382,2
22/01/13,"Clear, Few clouds, Partly cloudy",2013,1,17,0,0.122083333,0.211444444,0.281123596,0.004494382,67
20/10/13,"Clear, Few clouds, Partly cloudy",2013,10,13,0,0.509583333,0.493133333,0.461235955,0.588841573,165
27/11/13,"Clear, Few clouds, Partly cloudy",2013,11,15,0,0.627083333,0.624533333,0.435617978,0.285847191,318
18/01/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,1,17,0,0.222083333,0.237855556,0.827865169,0.205235955,125
21/07/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,7,5,0,0.722916667,0.715988889,0.85011236,0.111241573,18
23/05/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,5,23,0,0.620416667,0.571155556,0.89011236,0.20411236,73
10/09/13,"Clear, Few clouds, Partly cloudy",2013,9,21,0,0.645833333,0.593677778,0.781123596,0.09971236,231
02/03/14,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2014,3,21,0,0.364583333,0.376377778,0.873370787,0.100835955,102
03/02/13,"Clear, Few clouds, Partly cloudy",2013,2,3,0,0.1875,0.1767,0.437865169,0.260441573,1
28/05/13,"Clear, Few clouds, Partly cloudy",2013,5,18,0,0.728333333,0.685688889,0.624494382,0.262688764,385
02/03/13,"Clear, Few clouds, Partly cloudy",2013,3,20,0,0.371666667,0.338855556,0.292247191,0.419023596,96
26/09/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,9,3,0,0.588333333,0.562166667,0.644494382,0.288094382,10
18/10/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,10,5,0,0.465,0.461166667,0.887865169,0.01011236,22
04/03/13,"Clear, Few clouds, Partly cloudy",2013,3,13,0,0.352083333,0.330977778,0.426741573,0.231765169,87
25/10/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,10,0,0,0.60625,0.620544444,0.642247191,0.1045,77
26/04/13,"Clear, Few clouds, Partly cloudy",2013,4,20,0,0.649166667,0.618322222,0.731123596,0.3582,234
13/06/13,"Clear, Few clouds, Partly cloudy",2013,6,4,0,0.567916667,0.533633333,0.648988764,0.302994382,5
05/02/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,2,19,0,0.292083333,0.254066667,0.94011236,0.454541573,84
11/10/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,10,19,0,0.5825,0.558833333,0.838988764,0.230641573,318
02/02/14,"Clear, Few clouds, Partly cloudy",2014,2,15,0,0.471666667,0.458944444,0.676741573,0.167570787,174
07/01/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,1,4,0,0.20875,0.225988889,0.692247191,0.143288764,1
19/04/13,"Clear, Few clouds, Partly cloudy",2013,4,3,0,0.487916667,0.472477778,0.638988764,0.227270787,3
22/06/14,"Clear, Few clouds, Partly cloudy",2014,6,1,0,0.7675,0.744622222,0.761235955,0.170941573,31
02/06/13,"Clear, Few clouds, Partly cloudy",2013,6,11,0,0.748333333,0.652611111,0.281123596,0.392594382,165
24/04/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,4,21,0,0.46125,0.457277778,0.286741573,0.166447191,226
08/09/14,"Clear, Few clouds, Partly cloudy",2014,9,0,0,0.670416667,0.6009,0.893370787,0.255947191,151
28/06/13,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2013,6,18,0,0.80375,0.764266667,0.561235955,0.306365169,504
31/03/13,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2013,3,5,0,0.249583333,0.243966667,0.932247191,0.229517978,8
08/04/13,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2013,4,2,0,0.34625,0.335522222,0.766741573,0.172065169,14
07/12/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,12,19,0,0.3875,0.405011111,0.763370787,0.001123596,353
16/05/13,"Clear, Few clouds, Partly cloudy",2013,5,19,0,0.586666667,0.559388889,0.841235955,0.26381236,309
18/06/14,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2014,6,12,0,0.562916667,0.540855556,0.785617978,0.143288764,168
10/05/14,"Clear, Few clouds, Partly cloudy",2014,5,12,0,0.532083333,0.504444444,0.491235955,0.426888764,272
03/06/14,"Clear, Few clouds, Partly cloudy",2014,6,15,0,0.709166667,0.636955556,0.343370787,0.002247191,645
20/12/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,12,10,0,0.327916667,0.342188889,0.664494382,0.007865169,162
25/08/13,"Clear, Few clouds, Partly cloudy",2013,8,2,0,0.685416667,0.640844444,0.693370787,0.399335955,5
19/09/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,9,4,0,0.529583333,0.503888889,0.684494382,0.360447191,11
20/10/14,"Clear, Few clouds, Partly cloudy",2014,10,21,0,0.46125,0.470611111,0.476741573,0.231765169,296
31/10/13,"Clear, Few clouds, Partly cloudy",2013,10,5,0,0.22875,0.285477778,0.936741573,0.0,18
11/11/13,"Clear, Few clouds, Partly cloudy",2013,11,19,1,0.330416667,0.322644444,0.393370787,0.173188764,200
19/08/13,"Clear, Few clouds, Partly cloudy",2013,8,15,0,0.805,0.746844444,0.50011236,0.115735955,222
23/07/13,"Clear, Few clouds, Partly cloudy",2013,7,15,0,0.942916667,0.894911111,0.385617978,0.001123596,215
27/09/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,9,18,0,0.666666667,0.637311111,0.69,0.229517978,900
17/01/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,1,1,1,0.2025,0.205888889,0.443370787,0.200741573,17
04/09/13,"Clear, Few clouds, Partly cloudy",2013,9,17,0,0.7625,0.743411111,0.666741573,0.228394382,376
22/07/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,7,8,0,0.6475,0.604788889,0.79011236,0.0,153
21/09/14,"Clear, Few clouds, Partly cloudy",2014,9,23,0,0.61,0.607566667,0.736741573,0.329523596,186
15/06/14,"Clear, Few clouds, Partly cloudy",2014,6,2,0,0.5675,0.535855556,0.838988764,0.1045,15
27/08/14,"Clear, Few clouds, Partly cloudy",2014,8,21,0,0.730416667,0.708111111,0.74,0.201865169,278
26/02/13,"Clear, Few clouds, Partly cloudy",2013,2,7,0,0.227083333,0.2726,0.602247191,0.091847191,22
22/12/14,"Clear, Few clouds, Partly cloudy",2014,12,10,0,0.266666667,0.233411111,0.487865169,0.336265169,118
02/12/13,"Clear, Few clouds, Partly cloudy",2013,12,9,0,0.289583333,0.324311111,0.814494382,0.004494382,247
06/10/13,"Clear, Few clouds, Partly cloudy",2013,10,2,0,0.464166667,0.460611111,0.676741573,0.20411236,11
24/11/14,"Clear, Few clouds, Partly cloudy",2014,11,2,0,0.330833333,0.286033333,0.398988764,0.618641573,33
14/09/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,9,21,0,0.660833333,0.623977778,0.66011236,0.230641573,214
28/11/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,11,20,0,0.548333333,0.524644444,0.735617978,0.255947191,218
11/07/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,7,23,0,0.706666667,0.655944444,0.583370787,0.262688764,153
02/08/13,"Clear, Few clouds, Partly cloudy",2013,8,13,0,0.863333333,0.7574,0.305617978,0.227270787,204
13/02/13,"Clear, Few clouds, Partly cloudy",2013,2,23,0,0.405833333,0.420211111,0.35,0.360447191,30
14/10/14,"Clear, Few clouds, Partly cloudy",2014,10,8,0,0.441666667,0.453844444,0.776741573,0.195123596,132
02/07/13,"Clear, Few clouds, Partly cloudy",2013,7,2,0,0.648333333,0.635644444,0.533370787,0.001123596,53
21/02/14,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2014,2,22,0,0.349583333,0.342188889,0.718988764,0.196247191,101
13/08/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,8,16,0,0.702083333,0.669477778,0.748988764,0.292588764,281
03/05/14,"Clear, Few clouds, Partly cloudy",2014,5,18,0,0.72375,0.682811111,0.585617978,0.137670787,706
12/09/13,"Clear, Few clouds, Partly cloudy",2013,9,10,0,0.680833333,0.651955556,0.631235955,0.168694382,130
28/10/14,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",2014,10,16,0,0.489166667,0.481922222,0.678988764,0.471688764,294
07/11/13,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",2013,11,8,0,0.305,0.322088889,1.002247191,0.0896,411
31/05/14,"Clear, Few clouds, Partly cloudy",2014,5,21,0,0.683333333,0.647511111,0.45011236,0.169817978,359
18/02/13,"Clear, Few clouds, Partly cloudy",2013,2,16,0,0.665416667,0.622866667,0.365617978,0.288094382,232
02/02/14,"Clear, Few clouds, Partly cloudy",2014,2,12,0,0.42375,0.428644444,0.824494382,0.007865169,148
23/06/14,"Clear, Few clouds, Partly cloudy",2014,6,12,0,0.804583333,0.734522222,0.435617978,0.200741573,603
